id,category,city,salary,workYear,education
9255,JavaScript,深圳,35.0,3.0,本科
9256,JavaScript,武汉,12.5,4.0,本科
9257,JavaScript,北京,20.0,3.0,本科
9258,JavaScript,北京,45.0,3.0,本科
9259,JavaScript,武汉,45.0,3.0,本科
9260,JavaScript,武汉,13.5,4.0,本科
9261,JavaScript,广州,15.0,4.0,本科
9262,JavaScript,成都,14.0,4.0,本科
9263,JavaScript,成都,17.5,3.0,本科
9264,JavaScript,成都,21.0,3.0,本科
9266,JavaScript,南京,15.0,3.0,本科
9267,JavaScript,南京,15.0,3.0,本科
9268,JavaScript,上海,45.0,3.0,本科
9269,JavaScript,广州,24.0,3.0,本科
9270,JavaScript,深圳,30.0,4.0,本科
9271,JavaScript,深圳,26.5,3.0,本科
9272,JavaScript,成都,15.0,4.0,本科
9273,JavaScript,厦门,18.0,4.0,本科
9274,JavaScript,成都,11.0,4.0,本科
9275,JavaScript,北京,17.5,3.0,本科
9276,JavaScript,深圳,23.0,3.0,大专
9277,JavaScript,北京,32.5,3.0,本科
9278,JavaScript,深圳,20.0,3.0,本科
9281,JavaScript,南京,15.0,3.0,本科
9282,JavaScript,南京,15.0,3.0,本科
9283,JavaScript,广州,26.0,4.0,本科
9284,JavaScript,上海,30.0,4.0,本科
9285,JavaScript,成都,30.0,4.0,本科
9286,JavaScript,上海,40.0,2.0,本科
9287,JavaScript,上海,17.5,4.0,本科
9288,JavaScript,成都,15.0,4.0,本科
9289,JavaScript,深圳,18.5,4.0,本科
9290,JavaScript,北京,30.0,4.0,本科
9291,JavaScript,北京,18.0,4.0,本科
9292,JavaScript,深圳,27.5,4.0,本科
9297,JavaScript,深圳,27.5,4.0,本科
9298,JavaScript,北京,11.5,2.0,大专
9299,JavaScript,深圳,16.5,4.0,大专
9300,JavaScript,上海,19.0,2.0,本科
9301,JavaScript,杭州,13.5,4.0,本科
9304,JavaScript,石家庄,12.5,4.0,本科
9305,JavaScript,石家庄,12.5,4.0,本科
9306,JavaScript,深圳,15.5,4.0,本科
9307,JavaScript,武汉,10.5,2.0,本科
9310,JavaScript,武汉,12.5,4.0,大专
9311,JavaScript,深圳,12.5,4.0,本科
9312,JavaScript,北京,15.0,4.0,本科
9313,JavaScript,杭州,12.5,4.0,本科
9314,JavaScript,重庆,8.0,2.0,本科
9315,JavaScript,无锡,14.0,3.0,本科
9316,JavaScript,上海,20.0,3.0,本科
9317,JavaScript,杭州,7.5,2.0,本科
9320,JavaScript,昆明,7.0,2.0,大专
9325,U3D,深圳,27.5,4.0,本科
9326,U3D,上海,9.0,2.0,大专
9328,U3D,深圳,17.5,4.0,本科
9329,U3D,上海,23.0,3.0,本科
9330,U3D,上海,37.5,4.0,本科
9331,U3D,北京,32.5,3.0,本科
9333,U3D,广州,21.0,2.0,本科
9334,U3D,北京,22.5,4.0,本科
9336,U3D,深圳,37.5,3.0,本科
9337,U3D,北京,24.0,4.0,本科
9338,U3D,杭州,27.5,4.0,本科
9339,U3D,上海,30.0,4.0,本科
9341,U3D,深圳,22.5,4.0,本科
9342,U3D,深圳,20.0,4.0,本科
9343,U3D,深圳,16.0,2.0,本科
9344,U3D,北京,40.0,3.0,本科
9345,U3D,上海,25.0,3.0,本科
9347,U3D,上海,20.0,4.0,本科
9350,U3D,杭州,45.0,3.0,本科
9351,U3D,成都,24.0,3.0,本科
9352,U3D,上海,27.5,4.0,本科
9355,U3D,杭州,30.0,4.0,不限
9356,U3D,北京,30.0,3.0,本科
9357,U3D,无锡,20.0,4.0,本科
9359,U3D,上海,27.5,4.0,不限
9360,U3D,北京,35.0,3.0,本科
9363,U3D,武汉,25.0,3.0,本科
9370,U3D,盐城,9.0,4.0,大专
9371,U3D,武汉,10.0,2.0,大专
9372,U3D,广州,15.0,2.0,大专
9373,U3D,北京,20.0,4.0,本科
9374,U3D,上海,25.0,4.0,大专
9376,U3D,上海,30.0,4.0,本科
9377,U3D,北京,20.0,4.0,大专
9378,U3D,潍坊,7.5,2.0,本科
9379,U3D,北京,28.5,2.0,本科
9380,U3D,广州,22.5,4.0,本科
9381,U3D,北京,30.0,3.0,本科
9382,U3D,深圳,30.0,3.0,本科
9383,U3D,成都,11.5,2.0,大专
9385,U3D,北京,30.0,2.0,本科
9386,U3D,上海,11.5,2.0,本科
9387,U3D,武汉,12.5,2.0,大专
9388,U3D,上海,10.5,2.0,本科
9389,U3D,成都,17.0,2.0,本科
9390,U3D,深圳,17.5,4.0,本科
9391,U3D,上海,50.0,3.0,本科
9392,U3D,北京,21.5,3.0,本科
9393,U3D,成都,12.5,4.0,本科
9394,U3D,广州,16.0,2.0,不限
9395,U3D,广州,14.0,2.0,大专
9396,U3D,北京,57.5,4.0,本科
9397,U3D,成都,12.5,2.0,本科
9398,U3D,上海,15.5,2.0,本科
9399,U3D,北京,30.0,4.0,本科
9400,U3D,北京,17.5,2.0,本科
9401,U3D,深圳,21.0,4.0,大专
9402,U3D,北京,30.0,2.0,本科
9404,U3D,北京,37.5,4.0,本科
9405,U3D,杭州,20.0,4.0,本科
9406,U3D,杭州,15.0,2.0,本科
9407,U3D,南宁,8.0,2.0,本科
9408,U3D,广州,20.0,2.0,本科
9410,U3D,武汉,12.0,2.0,本科
9412,U3D,济南,10.5,2.0,不限
9413,U3D,北京,22.5,4.0,本科
9414,U3D,北京,27.5,3.0,本科
9415,U3D,广州,20.0,4.0,大专
9416,U3D,北京,21.5,4.0,本科
9417,U3D,深圳,30.0,2.0,本科
9418,U3D,广州,37.5,4.0,本科
9419,U3D,成都,20.0,4.0,本科
9420,U3D,大连,11.5,4.0,本科
9421,U3D,北京,30.0,4.0,本科
9422,U3D,北京,27.5,4.0,本科
9423,U3D,郑州,7.5,2.0,本科
9424,U3D,武汉,16.5,4.0,本科
9425,U3D,郑州,15.0,3.0,大专
9428,U3D,成都,11.0,2.0,本科
9429,U3D,洛阳,8.0,2.0,本科
9430,U3D,成都,17.5,4.0,本科
9433,U3D,成都,10.5,2.0,本科
9434,U3D,上海,20.0,4.0,本科
9435,U3D,天津,12.0,2.0,大专
9436,U3D,长沙,20.5,4.0,大专
9437,U3D,西安,11.5,2.0,大专
9439,U3D,济南,11.5,2.0,不限
9440,U3D,武汉,15.0,2.0,不限
9441,U3D,武汉,15.0,4.0,本科
9442,U3D,北京,14.5,2.0,大专
9446,U3D,杭州,12.5,2.0,大专
9448,U3D,深圳,16.5,4.0,本科
9450,U3D,北京,12.5,2.0,本科
9451,U3D,南京,11.5,2.0,大专
9452,U3D,深圳,15.0,4.0,本科
9453,U3D,北京,20.0,4.0,本科
9454,U3D,深圳,27.5,4.0,本科
9455,U3D,福州,15.5,4.0,大专
9456,U3D,福州,15.5,4.0,大专
9457,U3D,长沙,16.0,4.0,本科
9458,U3D,广州,30.0,4.0,本科
9459,U3D,武汉,12.5,4.0,本科
9461,U3D,深圳,18.0,2.0,本科
9462,U3D,成都,17.0,4.0,大专
9464,U3D,深圳,18.0,2.0,不限
9465,U3D,惠州,14.5,2.0,本科
9466,U3D,成都,15.0,4.0,本科
9468,U3D,广州,12.0,2.0,不限
9470,U3D,上海,9.5,2.0,大专
9472,U3D,北京,50.0,4.0,本科
9473,U3D,北京,40.0,4.0,本科
9474,U3D,深圳,30.0,4.0,本科
9475,U3D,天津,50.0,4.0,本科
9479,U3D,珠海,18.0,4.0,大专
9482,U3D,武汉,9.0,2.0,大专
9483,U3D,北京,45.0,3.0,本科
9484,U3D,深圳,30.0,4.0,本科
9485,U3D,北京,30.0,4.0,本科
9487,U3D,广州,12.5,2.0,本科
9491,U3D,昆明,8.0,2.0,大专
9493,U3D,长沙,9.0,4.0,本科
9494,U3D,成都,20.0,3.0,本科
9495,U3D,厦门,10.5,2.0,不限
9496,U3D,深圳,25.0,3.0,本科
9498,U3D,杭州,14.5,4.0,本科
9499,U3D,北京,30.0,3.0,本科
9500,U3D,北京,40.0,3.0,本科
9502,U3D,成都,20.0,4.0,大专
9503,U3D,上海,17.5,4.0,本科
9504,U3D,成都,9.0,2.0,大专
9508,U3D,上海,20.0,2.0,本科
9509,U3D,深圳,11.5,2.0,本科
9511,U3D,珠海,22.5,4.0,本科
9512,U3D,广州,15.5,4.0,本科
9513,U3D,广州,22.5,4.0,大专
9514,U3D,武汉,13.0,2.0,本科
9515,U3D,广州,14.0,2.0,大专
9516,U3D,西安,10.0,4.0,本科
9517,U3D,北京,32.5,3.0,本科
9518,U3D,广州,27.5,4.0,大专
9519,U3D,成都,11.5,2.0,不限
9521,U3D,北京,25.0,4.0,本科
9523,U3D,北京,75.0,3.0,不限
9524,U3D,成都,12.5,4.0,本科
9525,U3D,深圳,18.0,2.0,本科
9526,U3D,深圳,15.0,2.0,本科
9527,U3D,杭州,14.0,4.0,本科
9528,U3D,深圳,21.5,4.0,本科
9529,U3D,武汉,12.5,2.0,本科
9530,U3D,沈阳,19.0,4.0,本科
9534,U3D,北京,40.0,3.0,本科
9535,U3D,深圳,27.5,4.0,不限
9536,U3D,郑州,8.5,2.0,不限
9537,U3D,成都,17.5,4.0,本科
9538,U3D,广州,14.0,2.0,本科
9539,U3D,成都,16.5,4.0,大专
9540,U3D,深圳,21.5,4.0,大专
9541,U3D,深圳,19.0,4.0,本科
9542,U3D,武汉,14.5,4.0,本科
9543,U3D,杭州,18.5,4.0,大专
9544,U3D,杭州,37.5,4.0,本科
9545,U3D,北京,22.5,4.0,不限
9547,U3D,赣州,10.0,4.0,本科
9548,U3D,武汉,18.0,2.0,大专
9550,U3D,武汉,12.5,2.0,本科
9551,U3D,上海,15.0,2.0,大专
9552,U3D,广州,14.0,4.0,本科
9553,U3D,杭州,15.0,2.0,本科
9554,U3D,北京,45.0,4.0,本科
9555,U3D,北京,26.5,4.0,本科
9556,U3D,成都,17.0,4.0,大专
9557,U3D,成都,11.5,2.0,大专
9558,U3D,深圳,22.5,4.0,本科
9559,U3D,成都,15.0,4.0,本科
9561,U3D,深圳,20.0,4.0,本科
9562,U3D,深圳,27.5,4.0,本科
9563,U3D,北京,30.0,4.0,本科
9564,U3D,深圳,20.0,4.0,大专
9565,U3D,成都,15.0,2.0,大专
9566,U3D,成都,20.0,4.0,大专
9567,U3D,上海,18.0,2.0,大专
9568,U3D,广州,24.0,3.0,本科
9570,U3D,洛阳,10.5,4.0,本科
9571,U3D,武汉,12.0,2.0,本科
9572,U3D,成都,12.0,2.0,大专
9575,U3D,深圳,19.0,2.0,本科
9579,U3D,深圳,25.0,4.0,本科
9581,U3D,昆明,10.5,4.0,本科
9582,U3D,成都,12.0,2.0,本科
9583,U3D,淮安,7.5,2.0,大专
9585,U3D,北京,55.0,3.0,本科
9588,U3D,武汉,9.0,2.0,大专
9589,U3D,北京,30.0,3.0,本科
9590,U3D,武汉,18.0,3.0,大专
9591,U3D,北京,22.5,4.0,不限
9592,U3D,广州,12.5,2.0,大专
9593,U3D,深圳,18.0,4.0,本科
9594,U3D,武汉,15.0,4.0,大专
9595,U3D,武汉,12.5,2.0,大专
9596,U3D,南京,12.0,4.0,本科
9597,U3D,广州,22.5,4.0,本科
9598,U3D,上海,22.5,4.0,本科
9599,U3D,成都,15.0,4.0,本科
9600,U3D,深圳,37.5,3.0,本科
9601,U3D,南京,17.5,4.0,本科
9602,U3D,武汉,14.0,4.0,本科
9603,U3D,杭州,27.5,4.0,本科
9605,U3D,杭州,30.0,4.0,本科
9606,U3D,杭州,22.5,4.0,本科
9607,U3D,厦门,12.5,4.0,大专
9608,U3D,厦门,19.0,4.0,本科
9609,U3D,广州,30.0,4.0,本科
9610,U3D,成都,22.5,4.0,本科
9611,U3D,上海,30.0,4.0,本科
9612,U3D,武汉,11.5,2.0,本科
9613,U3D,武汉,15.0,4.0,大专
9614,U3D,杭州,22.5,4.0,本科
9615,U3D,广州,30.0,4.0,本科
9616,U3D,广州,20.0,4.0,本科
9618,U3D,上海,13.0,2.0,本科
9619,U3D,上海,9.5,2.0,大专
9620,U3D,上海,15.0,4.0,不限
9621,U3D,广州,32.5,4.0,本科
9622,U3D,北京,25.0,3.0,本科
9623,U3D,北京,30.0,3.0,本科
9624,U3D,合肥,13.5,4.0,大专
9626,U3D,广州,50.0,4.0,大专
9627,U3D,郑州,10.0,2.0,本科
9628,U3D,北京,19.0,2.0,本科
9629,U3D,广州,25.0,4.0,本科
9630,U3D,武汉,12.5,2.0,本科
9631,U3D,上海,12.5,4.0,本科
9633,U3D,广州,5.0,2.0,大专
9634,U3D,深圳,22.5,4.0,本科
9635,U3D,广州,12.5,2.0,大专
9636,U3D,深圳,8.5,2.0,本科
9637,U3D,广州,22.5,2.0,本科
9638,U3D,深圳,20.0,2.0,本科
9639,U3D,广州,15.0,2.0,本科
9640,U3D,广州,20.0,4.0,本科
9641,U3D,深圳,20.0,4.0,本科
9642,U3D,深圳,11.0,2.0,大专
9643,U3D,深圳,40.0,4.0,本科
9644,U3D,武汉,20.0,4.0,本科
9645,U3D,成都,16.0,2.0,本科
9646,U3D,广州,37.5,3.0,本科
9647,U3D,上海,20.0,4.0,大专
9648,U3D,深圳,22.5,4.0,本科
9649,U3D,北京,30.0,2.0,本科
9650,U3D,成都,12.5,4.0,大专
9651,U3D,杭州,20.0,4.0,本科
9652,U3D,深圳,32.5,3.0,本科
9653,U3D,武汉,20.0,4.0,本科
9654,U3D,广州,12.5,2.0,大专
9655,U3D,深圳,30.0,4.0,大专
9656,U3D,深圳,37.5,3.0,大专
9658,U3D,济南,13.0,4.0,本科
9660,U3D,深圳,18.5,2.0,大专
9661,U3D,成都,22.5,4.0,本科
9662,U3D,深圳,20.0,4.0,本科
9663,U3D,成都,16.0,2.0,大专
9664,U3D,成都,17.5,4.0,大专
9665,U3D,福州,26.5,3.0,本科
9666,U3D,成都,8.0,2.0,大专
9667,U3D,深圳,40.0,4.0,本科
9668,U3D,深圳,22.5,4.0,本科
9669,U3D,福州,17.5,3.0,本科
9670,U3D,深圳,30.0,4.0,本科
9671,U3D,成都,13.5,4.0,本科
9672,U3D,重庆,17.5,4.0,本科
9673,U3D,北京,17.5,4.0,本科
9674,U3D,深圳,55.0,4.0,本科
9675,U3D,广州,55.0,3.0,本科
9676,U3D,成都,45.0,3.0,本科
9677,U3D,深圳,15.0,2.0,本科
9679,U3D,上海,42.5,3.0,本科
9680,U3D,北京,27.5,4.0,本科
9681,U3D,杭州,22.5,4.0,本科
9682,U3D,上海,40.0,3.0,本科
9683,U3D,北京,20.0,4.0,本科
9684,U3D,成都,15.0,2.0,大专
9685,U3D,深圳,37.5,4.0,大专
9686,U3D,武汉,22.5,4.0,大专
9687,U3D,西安,15.0,4.0,本科
9688,U3D,济南,11.5,2.0,不限
9689,U3D,广州,17.0,2.0,本科
9690,U3D,成都,14.0,4.0,本科
9691,U3D,广州,27.5,3.0,本科
9692,U3D,北京,45.0,4.0,本科
9694,U3D,成都,20.0,4.0,不限
9695,U3D,武汉,17.5,4.0,本科
9696,U3D,北京,22.0,3.0,本科
9697,U3D,深圳,45.0,3.0,本科
9698,U3D,合肥,16.0,2.0,大专
9699,U3D,深圳,15.0,2.0,本科
9700,U3D,深圳,18.0,2.0,本科
9701,U3D,深圳,37.5,3.0,不限
9702,U3D,武汉,22.5,4.0,本科
9703,U3D,成都,27.5,3.0,大专
9707,U3D,深圳,21.5,4.0,大专
9708,U3D,武汉,22.5,2.0,本科
9710,U3D,成都,20.0,2.0,大专
9713,U3D,北京,35.0,4.0,本科
9714,U3D,成都,22.5,2.0,本科
9716,U3D,合肥,20.0,2.0,本科
9717,U3D,长春,25.0,3.0,本科
9718,U3D,长春,24.5,3.0,本科
9720,U3D,成都,40.0,3.0,本科
9721,U3D,北京,25.0,2.0,本科
9726,U3D,北京,50.0,3.0,大专
9727,U3D,上海,22.5,4.0,本科
9728,U3D,南京,27.5,4.0,本科
9729,U3D,北京,42.5,3.0,本科
9731,U3D,上海,13.0,2.0,大专
9734,U3D,成都,40.0,3.0,本科
9737,U3D,上海,37.5,4.0,本科
9739,U3D,成都,60.0,4.0,本科
9741,U3D,杭州,40.0,3.0,本科
9742,U3D,杭州,40.5,4.0,本科
9743,U3D,上海,30.0,2.0,本科
9745,U3D,北京,45.0,4.0,本科
9746,U3D,上海,45.0,4.0,本科
9747,U3D,上海,37.5,4.0,本科
9750,U3D,深圳,27.5,4.0,本科
9751,U3D,杭州,14.5,2.0,本科
9752,U3D,杭州,25.0,4.0,本科
9753,U3D,成都,12.5,4.0,本科
9754,U3D,武汉,9.5,2.0,大专
9757,U3D,北京,12.0,2.0,大专
9758,U3D,成都,12.5,4.0,本科
9760,U3D,广州,45.0,3.0,本科
9762,U3D,上海,35.0,3.0,本科
9763,U3D,宁波,12.5,4.0,本科
9764,U3D,北京,45.0,4.0,本科
9765,U3D,上海,20.0,2.0,本科
9766,U3D,广州,11.5,2.0,大专
9767,U3D,福州,12.5,4.0,本科
9768,U3D,上海,25.0,4.0,本科
9770,U3D,深圳,18.0,4.0,本科
9772,U3D,上海,20.0,2.0,大专
9774,U3D,南昌,10.0,4.0,本科
9777,COCOS2D-X,广州,19.5,2.0,本科
9778,COCOS2D-X,广州,25.0,3.0,大专
9780,COCOS2D-X,北京,16.0,2.0,本科
9781,COCOS2D-X,北京,30.0,3.0,本科
9782,COCOS2D-X,上海,30.0,4.0,本科
9784,COCOS2D-X,上海,18.5,4.0,不限
9785,COCOS2D-X,深圳,16.0,2.0,本科
9786,COCOS2D-X,广州,17.5,2.0,本科
9788,COCOS2D-X,北京,26.5,3.0,本科
9791,COCOS2D-X,北京,12.5,2.0,本科
9792,COCOS2D-X,深圳,26.5,4.0,不限
9793,COCOS2D-X,广州,8.0,2.0,本科
9794,COCOS2D-X,北京,30.0,4.0,本科
9795,COCOS2D-X,广州,15.0,4.0,大专
9796,COCOS2D-X,武汉,13.0,2.0,本科
9798,COCOS2D-X,上海,19.5,4.0,本科
9799,COCOS2D-X,杭州,22.5,2.0,本科
9800,COCOS2D-X,广州,22.5,4.0,大专
9801,COCOS2D-X,杭州,19.0,2.0,本科
9803,COCOS2D-X,深圳,20.0,4.0,大专
9804,COCOS2D-X,上海,10.0,2.0,大专
9809,COCOS2D-X,上海,32.5,3.0,本科
9811,COCOS2D-X,成都,20.0,2.0,大专
9813,COCOS2D-X,厦门,16.0,2.0,本科
9814,COCOS2D-X,深圳,19.0,4.0,本科
9815,COCOS2D-X,武汉,16.5,2.0,大专
9817,COCOS2D-X,成都,16.0,4.0,本科
9818,COCOS2D-X,广州,12.5,2.0,本科
9819,COCOS2D-X,成都,12.5,2.0,本科
9820,COCOS2D-X,北京,22.5,2.0,本科
9822,COCOS2D-X,杭州,17.0,4.0,不限
9823,COCOS2D-X,重庆,11.5,2.0,本科
9824,COCOS2D-X,武汉,14.5,4.0,大专
9825,COCOS2D-X,北京,13.5,2.0,本科
9827,COCOS2D-X,珠海,13.0,2.0,大专
9828,COCOS2D-X,武汉,14.5,4.0,不限
9829,COCOS2D-X,成都,17.5,3.0,本科
9830,COCOS2D-X,上海,15.0,2.0,本科
9831,COCOS2D-X,北京,27.5,4.0,本科
9833,COCOS2D-X,北京,32.5,3.0,本科
9835,COCOS2D-X,北京,22.5,4.0,大专
9836,COCOS2D-X,深圳,17.5,4.0,大专
9837,COCOS2D-X,深圳,22.5,3.0,本科
9838,COCOS2D-X,杭州,7.5,2.0,不限
9839,COCOS2D-X,深圳,27.5,4.0,本科
9840,COCOS2D-X,成都,10.5,2.0,大专
9841,COCOS2D-X,深圳,15.0,2.0,本科
9842,COCOS2D-X,深圳,17.5,4.0,本科
9843,COCOS2D-X,广州,22.5,4.0,不限
9845,COCOS2D-X,广州,21.5,2.0,本科
9846,COCOS2D-X,深圳,21.5,3.0,大专
9848,COCOS2D-X,深圳,19.0,4.0,本科
9849,COCOS2D-X,成都,8.5,2.0,大专
9850,COCOS2D-X,成都,20.0,4.0,大专
9851,COCOS2D-X,广州,22.5,4.0,大专
9852,COCOS2D-X,上海,21.5,4.0,本科
9853,COCOS2D-X,深圳,16.0,4.0,大专
9854,COCOS2D-X,广州,12.5,2.0,大专
9855,COCOS2D-X,成都,20.0,4.0,大专
9856,COCOS2D-X,北京,12.5,2.0,本科
9857,COCOS2D-X,北京,25.0,4.0,本科
9858,COCOS2D-X,广州,10.5,2.0,大专
9859,COCOS2D-X,杭州,22.5,4.0,大专
9860,COCOS2D-X,武汉,10.5,2.0,本科
9861,COCOS2D-X,广州,12.5,4.0,不限
9862,COCOS2D-X,成都,22.5,4.0,本科
9863,COCOS2D-X,北京,22.5,2.0,本科
9864,COCOS2D-X,上海,15.0,2.0,大专
9865,COCOS2D-X,成都,20.0,4.0,大专
9866,COCOS2D-X,西安,11.5,4.0,大专
9867,COCOS2D-X,西安,11.0,4.0,大专
9868,COCOS2D-X,广州,22.5,4.0,本科
9869,COCOS2D-X,深圳,17.5,4.0,本科
9870,COCOS2D-X,广州,16.0,2.0,大专
9871,COCOS2D-X,上海,21.0,4.0,本科
9872,COCOS2D-X,深圳,12.5,4.0,本科
9873,COCOS2D-X,郑州,11.5,2.0,本科
9874,COCOS2D-X,广州,14.0,2.0,本科
9875,COCOS2D-X,成都,10.5,4.0,大专
9876,COCOS2D-X,武汉,18.0,4.0,大专
9877,COCOS2D-X,武汉,18.0,4.0,大专
9878,COCOS2D-X,深圳,20.0,4.0,大专
9880,COCOS2D-X,深圳,16.5,2.0,本科
9881,COCOS2D-X,上海,20.0,4.0,本科
9882,COCOS2D-X,广州,18.0,2.0,本科
9884,COCOS2D-X,天津,9.0,2.0,本科
9885,COCOS2D-X,北京,22.5,2.0,本科
9886,COCOS2D-X,上海,20.0,4.0,本科
9888,COCOS2D-X,武汉,7.0,2.0,不限
9889,COCOS2D-X,北京,25.0,4.0,本科
9890,COCOS2D-X,深圳,20.0,4.0,大专
9891,COCOS2D-X,深圳,20.0,4.0,本科
9892,COCOS2D-X,长沙,20.0,4.0,大专
9893,COCOS2D-X,上海,20.0,4.0,本科
9894,COCOS2D-X,深圳,12.5,4.0,本科
9895,COCOS2D-X,成都,24.0,3.0,大专
9896,COCOS2D-X,成都,14.0,2.0,本科
9897,COCOS2D-X,深圳,11.5,2.0,本科
9898,COCOS2D-X,成都,15.0,4.0,大专
9899,COCOS2D-X,益阳,11.5,2.0,大专
9900,COCOS2D-X,北京,37.5,3.0,本科
9901,COCOS2D-X,西安,10.0,2.0,本科
9902,COCOS2D-X,西安,11.5,4.0,大专
9904,COCOS2D-X,成都,10.5,2.0,不限
9905,COCOS2D-X,成都,10.0,2.0,不限
9906,COCOS2D-X,杭州,15.0,4.0,本科
9907,COCOS2D-X,深圳,16.5,4.0,大专
9908,COCOS2D-X,杭州,12.5,4.0,本科
9910,COCOS2D-X,成都,22.5,4.0,本科
9911,COCOS2D-X,深圳,12.5,2.0,本科
9912,COCOS2D-X,广州,27.5,3.0,本科
9913,COCOS2D-X,广州,45.0,3.0,本科
9914,COCOS2D-X,成都,13.5,4.0,大专
9916,COCOS2D-X,广州,11.5,2.0,大专
9917,COCOS2D-X,广州,8.0,2.0,大专
9920,COCOS2D-X,广州,15.0,4.0,大专
9922,COCOS2D-X,福州,12.5,4.0,本科
9925,COCOS2D-X,上海,25.0,3.0,大专
9926,COCOS2D-X,深圳,22.5,4.0,本科
9927,COCOS2D-X,深圳,12.5,2.0,大专
9928,COCOS2D-X,深圳,17.5,2.0,大专
9929,COCOS2D-X,上海,27.5,4.0,本科
9930,COCOS2D-X,郑州,12.5,3.0,本科
9931,COCOS2D-X,成都,20.0,4.0,本科
9933,COCOS2D-X,上海,30.0,4.0,本科
9934,COCOS2D-X,深圳,12.5,2.0,不限
9935,COCOS2D-X,武汉,16.0,4.0,本科
9936,COCOS2D-X,杭州,15.0,2.0,本科
9937,COCOS2D-X,深圳,21.5,4.0,本科
9938,COCOS2D-X,上海,22.5,4.0,本科
9939,COCOS2D-X,深圳,16.5,4.0,大专
9940,COCOS2D-X,上海,10.0,2.0,大专
9941,COCOS2D-X,北京,10.5,2.0,本科
9942,COCOS2D-X,上海,10.0,2.0,不限
9943,COCOS2D-X,广州,17.0,4.0,大专
9944,COCOS2D-X,广州,17.0,4.0,大专
9945,COCOS2D-X,广州,26.5,4.0,不限
9946,COCOS2D-X,深圳,20.0,4.0,本科
9947,COCOS2D-X,郑州,15.0,4.0,本科
9948,COCOS2D-X,上海,37.5,4.0,本科
9949,COCOS2D-X,郑州,12.5,4.0,本科
9950,COCOS2D-X,重庆,9.5,2.0,大专
9951,COCOS2D-X,郑州,11.0,3.0,大专
9952,COCOS2D-X,南京,12.0,2.0,本科
9953,COCOS2D-X,广州,12.5,2.0,大专
9954,COCOS2D-X,北京,20.0,4.0,本科
9955,COCOS2D-X,深圳,17.5,2.0,本科
9957,COCOS2D-X,深圳,30.0,3.0,本科
9958,COCOS2D-X,北京,20.0,2.0,本科
9959,COCOS2D-X,长沙,1.5,4.0,本科
9960,COCOS2D-X,深圳,12.5,4.0,本科
9962,COCOS2D-X,广州,8.5,2.0,大专
9963,COCOS2D-X,广州,13.5,4.0,不限
9967,COCOS2D-X,成都,11.5,4.0,大专
9968,COCOS2D-X,成都,9.5,2.0,大专
9969,COCOS2D-X,武汉,20.0,4.0,本科
9970,COCOS2D-X,武汉,16.0,2.0,本科
9971,COCOS2D-X,成都,17.5,4.0,本科
9972,COCOS2D-X,武汉,13.5,4.0,本科
9976,COCOS2D-X,南京,14.0,4.0,大专
9977,COCOS2D-X,成都,22.5,4.0,大专
9980,COCOS2D-X,成都,10.0,2.0,本科
9981,COCOS2D-X,深圳,21.5,4.0,本科
9982,COCOS2D-X,上海,35.0,4.0,大专
9984,COCOS2D-X,杭州,21.5,4.0,大专
9987,COCOS2D-X,上海,37.5,3.0,不限
9988,COCOS2D-X,成都,37.5,3.0,本科
9989,COCOS2D-X,上海,35.0,4.0,大专
9990,COCOS2D-X,成都,15.0,2.0,本科
9991,COCOS2D-X,成都,11.5,2.0,大专
9992,COCOS2D-X,成都,22.5,4.0,大专
9993,COCOS2D-X,深圳,21.0,4.0,本科
9994,COCOS2D-X,上海,35.0,4.0,本科
9995,COCOS2D-X,成都,22.5,2.0,大专
9997,COCOS2D-X,北京,45.0,4.0,大专
9998,COCOS2D-X,广州,32.5,4.0,本科
9999,COCOS2D-X,广州,30.0,4.0,大专
10000,COCOS2D-X,成都,30.0,4.0,本科
10001,前端开发其它,广州,12.0,4.0,本科
10002,前端开发其它,合肥,13.0,4.0,大专
10003,前端开发其它,北京,20.5,4.0,本科
10004,前端开发其它,成都,18.5,3.0,本科
10005,前端开发其它,上海,25.5,4.0,本科
10006,前端开发其它,北京,30.0,4.0,本科
10008,前端开发其它,深圳,35.0,3.0,本科
10009,前端开发其它,成都,13.5,4.0,本科
10011,前端开发其它,郑州,16.0,2.0,本科
10012,前端开发其它,杭州,32.5,4.0,本科
10013,前端开发其它,上海,30.0,4.0,本科
10014,前端开发其它,杭州,32.5,3.0,本科
10015,前端开发其它,北京,20.0,4.0,本科
10016,前端开发其它,北京,45.0,4.0,本科
10018,前端开发其它,广州,18.5,3.0,本科
10019,前端开发其它,成都,13.0,2.0,本科
10020,前端开发其它,广州,15.0,4.0,本科
10021,前端开发其它,北京,12.5,4.0,本科
10022,前端开发其它,南昌,14.5,3.0,大专
10023,前端开发其它,成都,11.5,4.0,本科
10024,前端开发其它,深圳,15.0,2.0,本科
10025,前端开发其它,北京,45.0,4.0,本科
10026,前端开发其它,深圳,20.0,4.0,本科
10027,前端开发其它,沈阳,8.5,4.0,本科
10028,前端开发其它,成都,17.5,4.0,大专
10029,前端开发其它,嘉兴,10.5,2.0,本科
10032,前端开发其它,成都,30.0,4.0,本科
10033,前端开发其它,长沙,12.0,4.0,本科
10035,前端开发其它,北京,18.0,3.0,本科
10036,前端开发其它,上海,10.0,2.0,本科
